house_id,Neighborhood,YearBuilt,Price
house-37049,Rural,1996,157983.91924993947
house-36782,Rural,1952,233798.3641712269
house-26879,Suburb,2019,95897.52426136282
house-25962,Suburb,1992,214278.3295114005
house-17524,Suburb,1984,185025.8930183564
house-6674,Rural,1955,126388.37022499768
house-45060,Suburb,2000,114962.012594081
house-23595,Urban,1956,316087.14903262845
house-42970,Urban,1983,282025.6635534074
house-31782,Suburb,2016,268604.3690466476
house-20481,Rural,1955,203839.56609566568
house-42445,Rural,2009,217502.36000853387
house-25510,Urban,2015,192505.7086725484
house-48202,Urban,1975,298336.6816024969
house-48051,Suburb,1991,319620.3286395795
house-8392,Urban,1991,403980.1709141894
house-47762,Suburb,1997,119722.780868291
house-46271,Urban,2010,265045.4869486676
house-21675,Urban,1976,258698.5730703237
house-44852,Suburb,2003,352089.83809117984
house-45594,Rural,1954,243024.66303389453
house-14940,Urban,1954,147814.45193852618
house-13898,Urban,2016,118702.91611034464
house-37983,Suburb,1996,217769.2754670721
house-12169,Rural,1978,278374.6251024876
house-13520,Urban,1967,186690.82244201604
house-13345,Suburb,1998,128903.34428450244
house-22767,Suburb,1980,194605.11207645605
house-31771,Urban,2020,84789.7533661119
house-15249,Rural,1995,230419.8891609052
house-21018,Urban,1959,356549.0407648808
house-4621,Urban,1976,109293.05929333254
house-46188,Suburb,1998,136050.4777043681
house-42215,Rural,2001,170739.8028068064
house-17075,Rural,1974,262340.46375993104
house-34789,Suburb,1954,153266.59303798215
house-38833,Rural,2002,226582.1621333875
house-33227,Suburb,1971,373294.10070555616
house-48923,Suburb,1957,215699.7217895728
house-11134,Urban,1989,80801.0449196187
house-47667,Suburb,2005,384064.9216726582
house-1088,Rural,1953,273489.4263233002
house-39687,Urban,1996,293349.3375333328
house-15981,Suburb,1984,230317.57199036024
house-47863,Urban,2010,238093.49791787853
house-39368,Suburb,1973,232314.2701123796
house-43254,Suburb,1959,219546.21301828173
house-567,Rural,1989,97808.59675103222
house-8697,Urban,1978,205426.35953824117
house-34638,Urban,1982,186502.3532087812
house-33124,Rural,1982,229791.10650118912
house-39265,Urban,1994,314713.9332121797
house-16245,Urban,1994,149644.12380710084
house-1938,Suburb,1952,312169.58718463685
house-6034,Urban,1963,260609.69689399036
house-38944,Rural,1955,237735.22462525297
house-21738,Rural,1996,392138.4175002253
house-39492,Suburb,1999,186213.3112093064
house-39959,Urban,1974,300313.25971024093
house-23151,Rural,1951,98629.30736373748
house-189,Rural,2005,225281.32417764855
house-35926,Rural,1950,212224.50548902364
house-25400,Urban,1997,307366.918560227
house-14200,Urban,2002,319140.0961512344
house-20174,Urban,1991,218027.625282819
house-15223,Rural,2013,212936.07712524285
house-26543,Rural,2011,182077.84910326125
house-44018,Suburb,1955,180311.8853128256
house-3274,Rural,1994,220874.99325776848
house-1122,Rural,2012,224318.8107937709
house-29427,Urban,2003,318134.48699899047
house-9208,Suburb,1967,196001.46807807215
house-25015,Rural,2007,247539.06091186404
house-40379,Rural,1993,264863.5292830489
house-47426,Suburb,1966,184743.46760042344
house-839,Suburb,1963,185033.5073295144
house-13985,Suburb,1996,268968.94641927944
house-13594,Rural,2011,253069.30664639932
house-16614,Suburb,1964,85808.61894253525
house-11839,Suburb,2012,332380.56238596473
house-25755,Rural,1966,281744.61437245033
house-30735,Rural,1998,117211.69564241072
house-39626,Urban,1992,197220.096562093
house-35115,Suburb,1953,92690.29466516
house-21970,Urban,1989,255137.42746520604
house-30759,Urban,2005,216704.23779762496
house-8691,Suburb,1988,255065.09362404735
house-49779,Suburb,1988,270193.9632221714
house-24372,Urban,1975,251974.22344387756
house-26297,Suburb,1976,177786.74710487496
house-11749,Rural,1981,205771.144444897
house-44218,Rural,1965,245203.7796219543
house-5686,Suburb,1950,272157.25835476455
house-4496,Rural,1999,401747.9409651109
house-48116,Urban,1979,289093.73621996515
house-8166,Urban,1982,366520.9914534732
house-15312,Suburb,1969,168541.35741583174
house-29670,Urban,2017,205692.6884324184
house-2903,Urban,1989,287029.1755459886
house-34284,Rural,2002,164621.13814250162
house-22415,Suburb,1950,230045.5443500033
house-17172,Rural,2007,247114.8920373192
house-37895,Suburb,1959,236313.25367470912
house-28669,Rural,1973,227193.187383572
house-8524,Urban,1986,147269.97284776828
house-43183,Rural,1959,56335.80496308033
house-46111,Rural,2015,209332.5366653971
house-26168,Urban,1959,229770.4443061216
house-7839,Urban,1958,187780.8347712514
house-45544,Rural,1963,230776.2031357009
house-3816,Rural,2005,328773.3981364491
house-8294,Rural,2010,144921.26026371805
house-38842,Suburb,2014,308054.65587461414
house-20402,Urban,1954,274361.7603211601
house-48918,Urban,1970,207603.4713966048
house-19582,Suburb,1956,93671.15631334088
house-46514,Suburb,2003,169955.60567264954
house-36284,Urban,2006,208307.7843437846
house-15777,Rural,1990,333890.3690865502
house-45125,Suburb,2007,178061.31198900915
house-49619,Urban,1989,308718.10241271934
house-35634,Urban,1950,143732.3412457766
house-17974,Urban,1992,283181.60157016944
house-36827,Rural,1957,291068.93549967214
house-8706,Urban,1985,176030.5553531214
house-45037,Rural,2007,153581.36843900953
house-29727,Rural,2021,338222.0158077303
house-29318,Suburb,1972,229678.38460820675
house-40168,Rural,2005,155328.94514137544
house-17232,Urban,1967,240176.0484981147
house-44522,Rural,1966,49997.41414531585
house-12239,Urban,1965,141400.50185929314
house-39874,Rural,2013,249549.2123281355
house-4235,Rural,2016,262268.4807580975
house-39310,Urban,1996,248172.50502546548
house-18991,Rural,1999,197263.4350818142
house-36770,Suburb,1991,192122.2642978219
house-21016,Urban,1973,193758.896965865
house-37626,Suburb,2019,196019.742670823
house-31065,Suburb,1960,232051.3187302604
house-29432,Rural,2011,325181.2572506074
house-24352,Urban,1983,272465.2997658256
house-29203,Urban,1991,282634.3953110175
house-48198,Suburb,2020,169714.26191133127
house-48060,Rural,1960,203653.35904297745
house-9236,Suburb,2018,264007.3346477516
house-45427,Rural,1995,212085.53633333847
house-18684,Urban,2000,185922.58498604564
house-36176,Urban,1982,324874.3528482128
house-30431,Suburb,2017,361712.6715388053
house-10769,Urban,1989,359653.78440778283
house-2415,Suburb,1982,138526.7022879448
house-35605,Suburb,2004,213240.43367447448
house-9081,Suburb,2004,172061.73433036663
house-38933,Rural,1974,348640.8843010309
house-11028,Suburb,1986,171027.43090935895
house-22975,Urban,1994,196157.98100582327
house-37602,Urban,2003,166953.4544817499
house-10901,Urban,1992,306654.95113963576
house-25083,Urban,1973,244622.6873856313
house-31901,Urban,1982,125573.2771991922
house-3709,Urban,2013,257032.8913305491
house-2521,Rural,2010,337177.2217495301
house-4547,Rural,1981,274488.28793467203
house-49092,Urban,2016,198376.94481144228
house-20242,Urban,1965,226166.6597532786
house-47972,Rural,2009,313459.9855835444
house-17685,Suburb,2002,156292.8706177284
house-3153,Rural,1998,286280.9996012785
house-34105,Rural,1992,252938.86168639563
house-35914,Suburb,1982,166253.6408784734
house-16486,Suburb,1993,124731.12245976237
house-45211,Rural,1962,278487.7273300706
house-47543,Rural,1968,205546.73468338797
house-32150,Suburb,2015,36353.35705644224
house-3733,Rural,1977,210918.27549769412
house-18554,Urban,1959,313156.00664921856
house-17236,Rural,1990,300393.24238659296
house-30741,Urban,1997,244522.7382630916
house-30318,Suburb,1979,245352.91783896097
house-15404,Suburb,1966,177119.47088058997
house-1723,Suburb,2009,158456.78101155415
house-42925,Suburb,1994,174995.87753868056
house-25745,Suburb,1964,344530.094489877
house-19063,Urban,1996,239998.12383156415
house-32296,Suburb,1969,108138.56921629905
house-9380,Urban,1980,297821.8596648525
house-21758,Suburb,2011,233260.5660442242
house-355,Rural,1954,265075.948204332
house-35456,Urban,1962,383791.5184190687
house-1548,Urban,1968,159677.39916456235
house-43134,Suburb,1971,66851.21596222353
house-32945,Suburb,1965,164821.94000970025
house-34438,Urban,1995,272211.79418376327
house-11635,Rural,2015,318668.4093998978
house-15288,Suburb,1990,222050.31940910223
house-44213,Suburb,2021,133055.60714515013
house-125,Urban,1986,295356.77549321775
house-10582,Suburb,1993,177882.3673975006
house-4120,Rural,1950,124352.7440615304
house-10145,Urban,1971,271833.64827628294
house-3553,Urban,1982,230228.24979614248
house-4410,Urban,1962,148845.30440420093
house-28211,Suburb,2014,277587.2580216048
house-15575,Suburb,2006,300227.6103748864
house-39505,Suburb,1989,286451.3983970399
house-5405,Urban,1953,204852.04691985057
house-9094,Urban,1975,371573.5448316972
house-48347,Urban,1970,195260.7871119653
house-12047,Suburb,1959,399932.0316457674
house-41176,Urban,1985,314292.4364339884
house-18910,Suburb,1981,104980.9993203317
house-21275,Suburb,1997,132174.32577947248
house-18631,Rural,1962,307526.0357839105
house-12064,Rural,1993,200677.320750936
house-49630,Suburb,1978,239827.04983614705
house-8419,Suburb,2012,96002.95606982768
house-16264,Rural,1996,155743.15664611157
house-20937,Rural,1985,251111.87431923675
house-1708,Urban,2007,167007.7607102025
house-22736,Suburb,1980,213022.6423507345
house-5582,Rural,1990,57117.7994078096
house-3944,Suburb,2017,363669.021113652
house-4835,Rural,1990,157014.2286393206
house-5998,Urban,2018,238221.8723045612
house-26983,Suburb,1976,145677.5784283355
house-29299,Rural,1987,321681.994374006
house-19914,Rural,1991,271313.8091210074
house-39773,Suburb,2017,278338.9281801533
house-32459,Suburb,1985,225040.7855343656
house-46394,Suburb,2015,176205.9698766227
house-33452,Urban,1988,94623.72345624983
house-25788,Rural,2000,207122.17353096505
house-33042,Rural,1989,171995.86517246527
house-31539,Urban,1998,251080.84438303133
house-48669,Rural,2008,129989.28934884848
house-33966,Urban,1996,197818.42127453288
house-30700,Urban,1992,112365.62978691976
house-38120,Urban,1990,194997.75032849077
house-23703,Rural,1961,214019.6251306315
house-14771,Suburb,1954,346758.3495949826
house-49453,Suburb,2018,250433.9495234289
house-4890,Rural,1988,91001.75417054068
house-23404,Rural,1996,184204.63427820045
house-23799,Rural,2012,234234.4536272096
house-13854,Suburb,1962,313918.226255905
house-34690,Rural,1989,283842.3364427058
house-45530,Rural,1962,306823.24538212403
house-47120,Rural,1984,271110.9486771508
house-23954,Urban,1954,78572.26300516514
house-33654,Urban,1984,277221.4571490735
house-6197,Urban,1957,80522.97316524768
house-42725,Urban,2006,189289.9511990212
house-35111,Rural,2002,154689.8561402719
house-36613,Suburb,1975,347351.1897693898
house-11445,Rural,1985,257686.1860390037
house-5933,Urban,1965,151862.93246762027
house-9687,Rural,1950,210148.37082116652
house-40183,Rural,1989,97451.88145934678
house-46948,Suburb,1968,239357.61899636936
house-45569,Suburb,1996,174658.2873498069
house-23198,Suburb,2012,223040.95764480368
house-49853,Urban,1958,101482.01581429408
house-3110,Rural,1957,248625.02194432236
house-40844,Rural,2016,232872.9232615461
house-39215,Suburb,2004,90088.53705151856
house-22948,Urban,2012,142723.1183506055
house-16907,Suburb,1972,85907.72539265976
house-15427,Suburb,1960,172360.2696592775
house-48301,Suburb,2015,353419.1285229478
house-15759,Rural,1972,223667.72262474656
house-9633,Rural,2005,292976.48490333726
house-25594,Rural,2017,367341.0462202588
house-6022,Suburb,1979,222767.6287227921
house-4605,Suburb,1984,213543.89083442773
house-282,Rural,1995,115459.88197304336
house-44466,Suburb,1962,323014.3676648947
house-17624,Urban,2015,226794.55601856412
house-15719,Urban,1955,362599.2892454058
house-8687,Urban,1986,330418.4842052348
house-30157,Urban,1980,203845.69927982884
house-24202,Rural,1958,328400.33380444045
house-15532,Suburb,1986,145033.03001236322
house-2792,Urban,1992,148691.31333400504
house-30522,Suburb,2002,288745.62979672616
house-39073,Suburb,2014,288605.39746196073
house-5659,Urban,1997,160646.4687389014
house-44086,Suburb,1980,287254.45128205325
house-41788,Rural,1987,44241.2321346492
house-19225,Suburb,1988,239963.232827389
house-23234,Suburb,1993,315644.4338195765
house-10405,Urban,1968,362359.1686700246
house-33175,Rural,1965,185804.695538067
house-33477,Rural,2002,273555.90005223424
house-12243,Suburb,2014,263675.5091260923
house-22351,Urban,2006,237182.9547295113
house-3774,Suburb,1999,305659.5844992391
house-43697,Rural,2012,266701.09648941306
house-1071,Rural,1966,296498.5389523756
house-16399,Suburb,1977,150048.3177793042
house-1536,Urban,1976,107642.912380268
house-29398,Urban,1950,102776.24705399494
house-39435,Suburb,1982,270323.3819643678
house-45805,Suburb,2015,198515.20563525992
house-32284,Urban,1951,184736.46883875725
house-13530,Urban,1964,215583.77395087155
house-36844,Suburb,1978,282609.4219732502
house-43088,Suburb,1978,172242.9947490373
house-5834,Suburb,1981,132091.57329098982
house-20752,Suburb,2004,268397.2216059693
house-47700,Rural,1996,185811.58470265032
house-35140,Suburb,1960,256421.0206915418
house-16047,Suburb,1985,136205.95953739
house-14463,Suburb,1963,234763.3890195844
house-18968,Urban,2017,303028.3902851773
house-15083,Rural,1978,312967.6607685407
house-17728,Urban,1958,336729.7617928864
house-20255,Suburb,1984,328494.7912641565
house-42339,Suburb,2010,177904.8242457854
house-9879,Urban,1970,201030.8391528813
house-49109,Urban,1977,165817.05810789778
house-12762,Rural,2000,204329.6595261696
house-1364,Urban,1950,201655.99867090865
house-45517,Rural,1958,280496.3881098118
house-12651,Suburb,2009,190589.2807295977
house-16076,Urban,1950,244628.06640385455
house-27084,Rural,1996,249676.6792648973
house-13397,Urban,1958,299674.20158898144
house-6391,Rural,1966,320423.34217828617
house-4640,Suburb,1979,257057.54738182036
house-9434,Urban,1979,184970.70360823188
house-11686,Rural,1968,202082.55167842103
house-24285,Suburb,1959,356854.561609575
house-29958,Rural,2005,158015.1124812666
house-39393,Rural,1968,92474.84031626007
house-7088,Suburb,1950,213797.15065660427
house-9646,Rural,2018,163561.6486019355
house-23532,Urban,1962,172840.52743281523
house-28369,Suburb,2006,291209.7517040111
house-21348,Suburb,1953,371155.9898354021
house-12388,Urban,1950,202648.2703951549
house-39640,Urban,1985,251832.03159450024
house-36311,Urban,2014,284110.44489163085
house-6907,Suburb,1977,121576.97248673256
house-10084,Rural,2014,171076.17322379217
house-29942,Suburb,1970,160055.7853127504
house-43868,Suburb,1996,124530.12348442827
house-22930,Suburb,1981,315768.4788907053
house-43193,Suburb,2016,115106.30063766918
house-8211,Suburb,1961,115228.77598079469
house-2238,Urban,1950,262822.98828957346
house-18180,Rural,1956,173007.8486603222
house-6613,Suburb,2000,175974.98614012072
house-34017,Urban,1983,290511.58283688023
house-27424,Urban,1985,313383.81968823605
house-44745,Rural,1962,204798.81081859928
house-22693,Urban,1983,154206.3316259798
house-5776,Urban,2004,167208.33565530975
house-6450,Urban,1968,51943.79562467418
house-7536,Suburb,1983,82014.85085934495
house-24511,Rural,2017,288091.6312658345
house-5984,Suburb,1982,344132.1025048208
house-38783,Urban,2007,236481.45247169337
house-9734,Rural,1974,303868.2784180315
house-31773,Urban,1976,188679.07445767891
house-33275,Rural,1992,266829.221203803
house-27698,Suburb,1974,280697.91801099374
house-33556,Rural,1953,313112.32564597414
house-34058,Urban,1972,306596.86601344333
house-33173,Suburb,1952,372937.2336927347
house-36519,Suburb,1974,243070.32302807664
house-2592,Rural,1981,220889.5646081667
house-19552,Suburb,1962,257840.3112843352
house-20336,Suburb,2011,151374.39159967515
house-45438,Urban,2021,360118.9077277505
house-46800,Rural,1967,207133.4893250621
house-17304,Urban,1992,310249.32517166337
house-36070,Urban,1988,176973.69955931444
house-21291,Urban,1960,266777.6900776833
house-47186,Rural,1955,182823.32376214143
house-40951,Suburb,2016,250906.0802386268
house-30048,Urban,1951,239740.8342740308
house-25699,Suburb,2020,162640.02561792533
house-18094,Urban,2001,157552.31581392154
house-15478,Rural,2018,289732.2732957234
house-7774,Urban,2007,129447.85996110176
house-31114,Urban,1974,296144.7901102164
house-10496,Rural,1995,184540.4877029071
house-18571,Rural,2013,192094.36079053575
house-34518,Rural,1962,202121.91334683352
house-7834,Suburb,1976,266085.8716664618
house-241,Suburb,1965,52033.75929268488
house-23950,Rural,2012,107869.01177311064
house-36370,Rural,1999,236500.5504538833
house-4028,Rural,1961,213618.56753198293
house-6580,Rural,1959,264158.9153006743
